Hour,Standard_Heat_Pump_kW,High_Efficiency_Heat_Pump_kW
1699,1.1956281991511823,0.7072439955757613
1700,0.8457639864962092,0.5091326010035929
1701,0.9997698439610535,0.7423718578730618
1702,1.1059609702710613,0.534295787500953
1703,0.8300575725730122,0.6444179666875172
1704,0.9449633108722397,0.6753091515258145
1705,0.9846956377504592,0.5710916444214316
1706,0.8284313764507488,0.6263376540024211
1707,1.1683123415964738,0.7336188711023929
1708,0.9370754730795253,0.7030706928023369
1709,1.0358286207355754,0.5406081034142661
1710,0.9440086891250938,0.5980870922559414
1711,1.0952546820868736,0.5211349725583097
1712,0.801996600156121,0.7844812276978207
1713,1.0575991479883358,0.6016612337193646
1714,1.1723159884912284,0.6642172823329264
1715,1.0224499855694533,0.6894554603938299
1716,0.9512620084712926,0.7039634516032476
1717,0.9257096184215858,0.5852836281643718
1718,0.9049439968906133,0.7027350550627623
1719,1.0174322821366792,0.6851354150130237
1720,1.1823384321876682,0.542877284753531
1721,0.885261244548646,0.5185257554773628
1722,0.8270190403302177,0.5771832407829831
1723,0.8868848153136798,0.6583419173250726
1724,1.0709412589239244,0.6569134008244971
1725,0.8388339465751005,0.7529381480259809
1726,0.8594888956702827,0.6567704613826044
1727,0.8675431202081924,0.6302358438120985
1728,0.8440549397543821,0.5657235463211384
1729,1.1357202698821647,0.6500453597240536
1730,1.1670390796881367,0.5847689375315702
1731,0.8243404542613685,0.7135402655422785
1732,1.1834210124647626,0.6149550976279377
1733,0.9904369369371697,0.6383316145008325
1734,1.0969513413553125,0.7943947015035586
1735,1.0642051255954466,0.5791077757107247
1736,1.0921150538306565,0.7002357781785333
1737,0.8868446442830937,0.5645005112790402
1738,1.1282871834217432,0.7466124107875515
1739,1.1526849292953205,0.6968931884433829
1740,0.9009959710143634,0.6576512410176846
1741,0.9793802295929004,0.5450773361058225
1742,1.043350462391525,0.7731065209606205
1743,1.125552163188219,0.6277252041152348
1744,1.1696986760518273,0.69573940728735
1745,1.0385624430445202,0.5966252404568355
1746,1.1532658775397504,0.7057629568580155
1747,1.198754190348887,0.5192374110866259
1748,1.0798902503111707,0.5306002194212299
1749,0.9068009051594543,0.7985222461568907
1750,1.011803593910389,0.619740039993043
1751,0.857680431876715,0.5782006536225578
1752,1.0089140526945577,0.5233985858029259
1753,1.1227343418767233,0.5020934145584001
1754,0.8336118583313732,0.5081833849434517
1755,1.0969460716481387,0.7052103920539461
1756,1.1572871518138612,0.5755727574319275
1757,1.1986824695620386,0.6236317381680881
1758,0.8252084598775533,0.7512865601580675
1759,1.141592742623248,0.7181313073341004
1760,0.8428862816093062,0.7646015376698576
1761,0.9756424153804165,0.5617699827688348
1762,0.9361501681424997,0.5106660312749828
1763,0.8718722734345216,0.6634507503383578
1764,1.095353391092663,0.5571987100243104
1765,0.9876961925529857,0.7791263812782698
1766,1.149738316646359,0.7940613588254397
1767,0.9076647272618611,0.7301726426394692
1768,1.1815907090213433,0.5834486527755485
1769,1.0481428360276024,0.7815432620090708
1770,1.1896670556774551,0.5596263573905998
1771,0.9557087113510312,0.7337068969251143
1772,1.0118406306739196,0.6754950462468149
1773,1.033135953787462,0.5337344559864402
1774,1.0578890949919684,0.7047649675307704
1775,0.9051300343101628,0.5486372417263449
1776,1.151378500094483,0.6277770340418732
1777,0.8878932961476018,0.711295568381749
1778,1.141632707474248,0.5641185057858364
1779,1.0345425331589824,0.5205456666895893
1780,0.8995150983375091,0.6787753100793921
1781,1.1480476193588605,0.6478659108282853
1782,1.15524072249454,0.5501348849237645
1783,0.9788655185182822,0.7355763668599352
1784,0.8680416894871779,0.7862855058820577
1785,1.0934719451458443,0.7873203684858078
1786,0.8085856751918786,0.66955461316811
1787,1.0555876611095139,0.7660424716724631
1788,1.0792888306107387,0.5343876434107236
1789,0.8824633286047383,0.5895773755147655
1790,1.0881045776178122,0.5260617322164931
1791,0.9563812662204766,0.5349816974780532
1792,0.9399712513331282,0.6211671475170398
1793,1.1142204918913925,0.6921242023348901
1794,0.8715467958493401,0.5466548674226859
1795,1.0525646168438807,0.6483084391234516
1796,0.9063759677474936,0.740533472872379
1797,1.0825179676538836,0.5002323172876639
1798,0.8945174490989348,0.5920200354022573
1799,0.8885028869709362,0.5948635204179621
1800,1.159435883343135,0.7404114105030621
1801,1.1115727915310736,0.7902142088315267
1802,0.9225596552211144,0.7913583140688274
1803,0.993625218614479,0.5288078136720211
1804,0.9440014534907522,0.6100223876909925
1805,1.0706633046490581,0.6309903876214167
1806,0.9666945456306445,0.6413485134047514
1807,1.080834180250155,0.5161686385210191
1808,0.8071061489228125,0.7621596464622881
1809,0.8832653064744397,0.723394593677115
1810,1.0999344647401934,0.6782308715189822
1811,1.043194971781559,0.6177071705606916
1812,1.036136675213689,0.7251101216109637
1813,1.1271924785815592,0.5971703247234087
1814,1.005245493547234,0.5608449272428566
1815,1.0850409623859854,0.7099489517363059
1816,0.8185530172644899,0.7491321516075555
1817,0.9029062546961263,0.6069915096048146
1818,1.0288946316135004,0.5877158736221099
1819,1.1311951952210544,0.7091903013617544
1820,0.9035650131470555,0.5433010606563862
1821,1.1529386726508846,0.7128221666767015
1822,0.8810377955007318,0.6102196745918589
1823,0.8500044310631222,0.7768345748003529
1824,0.9687441502125401,0.5527960394322602
1825,1.0015442436745636,0.5092837798541162
1826,1.1636957932469483,0.7431656363566096
1827,0.9556307957983459,0.7630592794551689
1828,1.0663304363047779,0.7142158634736601
1829,0.8298654489214912,0.7630365485928805
1830,0.961887663519414,0.7001148217657059
1831,1.104360593714515,0.792294854211429
1832,0.816939678904196,0.7865843406798101
1833,1.133871302227031,0.6420475635310519
1834,0.8500181813173736,0.7801886838614825
1835,1.0942532055318863,0.7117659028541754
1836,0.9687294919947462,0.5827155591010393
1837,1.127178071596901,0.7237632065473257
1838,1.0882914936735095,0.5943052269607456
1839,0.9225336219107196,0.6098508387159197
1840,1.0168881461218724,0.6495069496688257
1841,0.8136540233866456,0.7836147853947885
1842,1.1798720105662526,0.6436599301782414
1843,0.9805544406606346,0.6736521587511954
1844,0.9803718627386437,0.6637613486608701
1845,1.1466017765521352,0.7308715255670574
1846,1.0166982817206298,0.6793482261327279
1847,0.9400735248318822,0.5987568841861985
1848,1.122454517981038,0.642335469153611
1849,1.18191852070214,0.5658608038227041
1850,0.911439701979286,0.7598310934281538
1851,0.997819857003289,0.6537757241835812
1852,1.1935091781575184,0.6773299098635521
1853,0.9806250260799588,0.5295618969214859
1854,0.8503681713773098,0.6294740691086262
1855,1.073241948023349,0.7992003186490548
1856,0.8171173415392459,0.7646618598457575
1857,0.8949107319887042,0.7788389171041811
1858,0.8637340950641901,0.7505947345641313
1859,0.8463462115637342,0.7573795570779014
1860,1.1696031506561329,0.6206889923446747
1861,1.1879708873052164,0.6262567247941696
1862,0.9358184138785862,0.7875280707341665
1863,1.0652917658286876,0.5074442040265613
1864,1.187932611355087,0.6298132996956018
1865,1.0103224338724446,0.6015205104886099
1866,0.9739584036986262,0.544346395690476
1867,1.1428618449413146,0.643921510503416
1868,0.90830080438097,0.6904691486118807
1869,1.0988887715811133,0.7315294930104174
1870,1.1000875701488275,0.5773312371460165
1871,1.0827094259603571,0.683885304760207
1872,1.1481651569973563,0.7388890890035998
1873,1.0851340716695084,0.6479552849516561
1874,0.8842923690997944,0.7691055535281308
1875,0.9676163368852011,0.7557619386474016
1876,1.0089948207458757,0.5095306995876041
1877,1.166779248149038,0.7430517866863589
1878,0.8859341045131919,0.7364952376955854
1879,1.159016409853882,0.567079257350489
1880,1.187172997645067,0.7422980898722137
1881,0.8108062236901721,0.5491168714904376
1882,0.8754659386828183,0.6368460827783944
1883,1.0037583961249998,0.7211811252353557
1884,1.1496266260990569,0.7546158766818811
1885,0.8782403897327593,0.7070096382247377
1886,0.9566150319037487,0.5172640609779149
1887,1.1521254442877518,0.7211723188906198
1888,1.0431361100942333,0.7347412467167925
1889,1.191937536664141,0.6112317667506305
1890,1.1291394324954356,0.7759952355770956
1891,0.9743342903977916,0.7960197587602701
1892,0.8361704234868959,0.5700458122616937
1893,0.8375304661420103,0.6602641496697158
1894,1.0771802590528978,0.6019382530784505
1895,0.9989707436034934,0.7531270508924912
1896,0.9318752440446527,0.7032879688353781
1897,0.8289434002489532,0.5168564390040762
1898,0.8722883274222654,0.5567632504971638
1899,0.9036222399451486,0.6328559901582573
1900,0.8734483158738547,0.6528632104269098
1901,1.0153873460037237,0.633073247276225
1902,1.166270713410778,0.5502178678025792
1903,1.0665677526743567,0.744742512774081
1904,1.0928768642425686,0.7195014733078444
1905,0.8237107774102879,0.6815132387230106
1906,0.9337510743070447,0.7414849341889629
1907,1.0660108803300967,0.6979698290503941
1908,0.9009352119599828,0.666827347530865
1909,1.1073213162360858,0.6128915716200156
1910,0.8218964767153004,0.6619699465056159
1911,0.9080501472055634,0.6784721820365602
1912,1.0983971432729551,0.7799480437967101
1913,0.9560429197472722,0.6423691827602476
1914,1.1103837642587278,0.5029113341255262
1915,1.0782819071794059,0.5421102311660548
1916,1.1808692796344338,0.5347750878620895
1917,1.1880283466563357,0.6405697303559337
1918,0.871790941796961,0.5501272887249898
1919,0.8438943832302467,0.7031498413133337
1920,1.1593367662534697,0.500350691515644
1921,1.0354819533419573,0.632727310748374
1922,1.0828709429823706,0.5494426751581954
1923,0.8990002538732577,0.5200211639616182
1924,0.9770772994302884,0.6938628186738699
1925,0.9331615533626514,0.6367850248687177
1926,0.8368584779513445,0.501912665157106
1927,1.0450581244567068,0.5278145094986213
1928,1.1253585216343553,0.5136176346168473
1929,0.9345710419317393,0.7005567480839523
1930,0.8836205733920758,0.5022912524133664
1931,1.1466583045510157,0.5005023715821012
1932,1.0354831630332233,0.7071937823951688
1933,0.841911018140391,0.6661835505312521
1934,1.1661419107613924,0.7413317469768204
1935,0.9758054799386962,0.7707493839357236
1936,0.9381808615212225,0.7327628718824519
1937,1.1289162532353172,0.620865965724656
1938,0.9557190793964997,0.6967939154079272
1939,1.1420143507457867,0.5774095629108051
1940,1.1060053624256707,0.5499447190789606
1941,0.8137234106079745,0.5929133154061251
1942,0.9765404539315964,0.5060269008933718
1943,0.8887193775700967,0.5777700464092856
1944,0.8842127407427072,0.5719714605893248
1945,1.1808713341653312,0.665244879358239
1946,0.8022105082350331,0.7827454377036607
1947,0.9080642717888024,0.6954408641985673
1948,0.8704866447305957,0.7504546232036278
1949,0.8993535765821206,0.5326204969173158
1950,1.022302339118099,0.7440976058476536
1951,0.90840260147709,0.5302810415059448
1952,1.0018197960225848,0.54188545073267
1953,0.8908036339134833,0.5321570384362742
1954,1.1470832921231695,0.7268176291201995
1955,1.0724838848841116,0.6316147003655275
1956,1.0040761886478542,0.629927172905421
1957,1.0895854906197768,0.6176832988032802
1958,0.9983418128760772,0.7876303876864562
1959,0.9686119129494938,0.7670424171115038
1960,1.0188773889046159,0.7569967633814779
1961,1.1731046844300188,0.6660190983481324
1962,1.0435161113033122,0.7317373179604383
1963,0.9002488578640268,0.6827053105334935
1964,0.8073858093457374,0.6814374397823503
1965,0.8601310219168974,0.7746785910193619
1966,0.8092704786664715,0.5345950473933221
1967,0.8337494494540393,0.5726401444251229
1968,0.9882043806008731,0.729249984899548
1969,1.0080058272895727,0.7602638687411145
1970,1.0110733752128258,0.6938558178882297
1971,0.8762205657871613,0.7329618284951938
1972,0.8595295539366786,0.6764203542915896
1973,1.035875723698076,0.5827090096019546
1974,1.014129092740558,0.7553296600990616
1975,0.8399028866227595,0.6067784784295472
1976,1.0591548892079543,0.6727503166740479
1977,1.12710033939505,0.7179171983626754
1978,0.9621441455225394,0.5734324593094976
1979,1.1885037648271077,0.6019239150464288
1980,0.8882091949241914,0.5764061801960254
1981,0.821483736054268,0.6608212673375792
1982,0.8894280383118053,0.7266561285849659
1983,0.9551012339971514,0.6907618531994704
1984,0.8202121772093184,0.6376175361782332
1985,1.1960937272564833,0.5604888880301654
1986,0.828329168782763,0.6381235997796578
1987,1.1565549934565547,0.7207492710775676
1988,0.9469319368632303,0.7925012630132544
1989,0.8354006880414676,0.5208044225845163
1990,1.1546912459768144,0.6741872200194732
1991,0.9627936425745933,0.6027277019454454
1992,1.1446925140516317,0.6612466495060678
1993,0.9032419943013317,0.6572638336496551
1994,0.9914822103885892,0.5573212490642739
1995,0.9451085804442989,0.523892010822963
1996,1.0305089949258002,0.729924862930325
1997,0.9965459780739927,0.6439906904668354
1998,1.0369549159446243,0.6134033929193226
1999,1.1764021424843394,0.6557881664203626
2000,0.989668359894675,0.6155637501905622
2001,1.0067658830875237,0.7599378639819719
2002,1.1850491424595753,0.604466628903836
2003,0.8510313777365461,0.7516154830700938
2004,1.0517343145063154,0.7222794473893188
2005,0.9684909759534301,0.5155505162557487
2006,0.8026390069646936,0.5845154357512451
2007,0.8095407233864792,0.7011528916924826
2008,1.1045464128485838,0.7545162695162615
2009,1.170069985034902,0.7580449794039761
2010,0.995500293621133,0.7845229427732406
2011,0.8517122278773969,0.6547559821216098
2012,0.8687633263463831,0.5512430297905608
2013,0.8484711202965178,0.6488379337916498
2014,1.0352267930824746,0.6397980239407115
2015,0.9172266882534761,0.5302078434045246
2016,0.8743769725975876,0.7677010535713198
2017,0.9491346206954819,0.6111732797562166
2018,1.0240519630699318,0.6750309010196746
2019,0.9522930580391678,0.5319241289439256
2020,1.150264162842583,0.7083538414457135
2021,0.9417471530156198,0.7518116169117395
2022,1.033515226809847,0.5095242479995142
2023,1.0106600910532826,0.7452774911734792
2024,0.8295104555765437,0.6823427073304287
2025,1.0479503869998594,0.5500889310664543
2026,0.9606713498757636,0.6566244672013307
2027,1.114215145984103,0.5191329704450988
2028,1.0228704353010005,0.7291058555760846
2029,0.9023164198703642,0.5305667117970583
2030,0.8285549649662467,0.7296639654137955
2031,0.8646057506834636,0.6905764476575265
2032,1.0913979575038018,0.6407379264307231
2033,0.9883759045160891,0.7981694461722004
2034,1.0925841527381142,0.7700772099069403
2035,0.8650669226592712,0.6180095341685461
2036,0.8346048880653132,0.7398488245046665
2037,1.035512779735781,0.7374186660205222
2038,1.0288251595559679,0.7837380859821907
2039,1.069684230073178,0.6244551515562621
2040,1.084222363947364,0.605012027190147
2041,1.1405561707182792,0.7129247728867125
2042,1.1146460268685443,0.5666277240917947
2043,0.9131693919537961,0.528524444263116
2044,0.909513736654669,0.5919909198395452
2045,0.8984218468923746,0.7375718400137414
2046,1.0652424913485437,0.6426235168042812
2047,0.9338622432962078,0.7576487881792753
2048,1.0895749943927033,0.7287206277538363
2049,1.0281707886184972,0.6811615120462634
2050,0.9792511694190815,0.5751977771181219
2051,1.056578239148785,0.5323701540910519
2052,0.9320947135696614,0.570437913275401
2053,1.029453661660571,0.6482543282274833
2054,0.861312818360234,0.6859750288713791
2055,1.1917015299886025,0.6874181677453417
2056,0.8304956615739751,0.6529797295621719
2057,1.1346514121187683,0.7373577711167536
2058,1.004495426264084,0.7543666363526731
2059,0.9191555156797147,0.5396669059684801
2060,1.021674424603638,0.7647831403009189
2061,0.831451946978849,0.6899124198713902
2062,1.1575544159395246,0.5227511083702304
2063,1.0223718515809324,0.689022186110321
2064,0.8486625652607055,0.7293701132311278
2065,1.0943361563836131,0.5966048360686634
2066,1.0223042675635443,0.6867760232251205
2067,0.9440796331799545,0.6193371649372176
2068,0.8382926149628757,0.7879761821137721
2069,0.9529233811193762,0.6554605800874896
2070,1.14718500317307,0.678851152154933
2071,1.084651327836849,0.6995809427094446
2072,1.0841694669523299,0.5300166788490035
2073,1.0225924662253298,0.5096816338292411
2074,1.1583582670681274,0.769456362915587
2075,0.8827458554520835,0.5286153073684915
2076,1.1122437807440302,0.5929507972992835
2077,0.916999200733016,0.5572277154791458
2078,1.1993430402112661,0.777034093136718
2079,0.8283285832915503,0.695457332012857
2080,1.1323670853518801,0.6348676519053066
2081,0.8469247610715598,0.65163514094571
2082,0.8029913554061744,0.705928730538791
2083,0.8371423301647967,0.5200807507601745
2084,1.1788588372854139,0.7044308097984491
2085,1.1569304541169667,0.5815977315606722
2086,1.029899660093813,0.5153731229620288
2087,0.9624385996846779,0.6420231185451186
2088,1.067437108788896,0.5284770234994177
2089,1.1538735512813483,0.7335938646588913
2090,0.9979089643605263,0.6820138907980657
2091,0.9467772253520719,0.6972337811823147
2092,1.084856575316163,0.6636017653665585
2093,1.0715224362034512,0.5335842321525393
2094,0.8788792719520122,0.6283196321199365
2095,0.9319298088807261,0.7315776097261012
2096,1.0302956809632853,0.6872903145268614
2097,0.905825361370673,0.6957976572783656
2098,1.1112557283199267,0.7529428871474138
2099,1.127190653119249,0.7493556803640251
2100,0.9369142160852285,0.5153262569343207
2101,0.9368747603033293,0.5847340184514733
2102,0.955056721850908,0.5842412666661153
2103,0.8655088055191869,0.5954448227375347
2104,0.8152052105041072,0.5938129926774762
2105,0.818879026872092,0.578694999436962
2106,0.9030245895983042,0.7518683967307604
2107,1.144029134880574,0.7812892017563642
2108,1.1717192255719044,0.7890766892802519
2109,1.155769039952811,0.7160593054651762
2110,0.8356895247253259,0.6875154142566435
2111,0.8323970517561672,0.5918831897901765
2112,1.1239546292886706,0.6079144506984479
2113,0.9846719008301588,0.5137825949914466
2114,1.1383619710477602,0.6625345463004516
2115,1.181113367103775,0.6020530426148184
2116,1.0062767908997354,0.731335442423519
2117,0.8567901866281825,0.7018474668026984
2118,1.1917772751310076,0.633019971398532
2119,1.0791911628058355,0.5690370652507173
2120,0.9184879357107854,0.7933671011182688
2121,1.1013631590338933,0.6690448115311811
2122,1.1406334459453715,0.5860886021922282
2123,0.8246008081827372,0.5155507445554904
2124,0.9342570876727423,0.7204325387529115
2125,0.8649229617031684,0.516692532352842
2126,1.0061317642017138,0.7283173980385392
2127,0.9248592498514772,0.6546123539187652
2128,0.8979998852202254,0.6285102538459314
2129,0.9097735234179284,0.5661470343424051
2130,0.8752027709239907,0.5408953552372758
2131,0.9557233669734111,0.5568064465732379
2132,1.1920108877228848,0.5893121626546197
2133,1.130678990712864,0.7543816057636529
2134,1.0667738274232796,0.7159279261436828
2135,1.1489375135903432,0.5739413270254557
2136,0.8707500507641661,0.6501114800142564
2137,0.8323158353442397,0.5234969481500545
2138,1.0534353311331213,0.6172426900115837
2139,1.1523021460121694,0.5904618767726708
2140,1.1622267876266033,0.6399898954961751
2141,1.0001589725790225,0.7639072369845095
2142,1.1011638451935009,0.7068150011977592
2143,1.0126665509411705,0.530133847752119
2144,0.9383320244931634,0.5334157599684097
2145,1.0056176301019237,0.7807058779970679
2146,0.9572379246134326,0.7916585648834239
2147,1.1553018970859226,0.589608831825302
2148,0.8528696109514493,0.5710301196092596
2149,0.9597300402372647,0.5833679170223303
2150,1.017107986990494,0.6046081433570192
2151,1.1083299330589402,0.67169206261398
2152,1.1066151128357804,0.5357433878254354
2153,1.0598467701307939,0.6844555824733836
2154,1.1126191131375311,0.7938563239711627
2155,0.8193487308050685,0.5301948728039324
2156,1.1449448887174833,0.6704896010832149
2157,0.8942795421221612,0.7506440571573776
2158,1.1787957147204073,0.5609401678392618
2159,1.059812808560831,0.6542521737945005
2160,1.1294581497710576,0.7546978801011678
2161,0.897572663134682,0.7324538830497554
2162,0.9252376003809958,0.7588468612737638
2163,1.1744208273742314,0.7147528838289804
2164,1.0353241662100199,0.60977790566995
2165,0.9083778540559423,0.731222602021409
2166,0.8816628002567698,0.5645568350990349
2167,1.1372403434343858,0.6167300198385202
2168,1.0817155537026693,0.565203552934741
2169,0.9153439601424506,0.5663540330119169
2170,0.8023322708987957,0.6657285174124894
2171,1.1403026417353284,0.5785778670690601
2172,0.9550571469404441,0.5029664242471484
2173,1.0433626830413258,0.5558958057519153
2174,1.1107612562432667,0.5574180797602702
2175,1.1297922812816241,0.7285912790543859
2176,1.1051228770421095,0.7421626973758185
2177,1.0367681603143435,0.5072950400344687
2178,0.8157745665280769,0.5915565646813037
2179,0.968149771676423,0.5975902442509637
2180,0.9315128856916532,0.6024159556931332
2181,0.9088815615036769,0.7522715079818114
2182,0.9917383183565026,0.5362283911389036
2183,1.1927366051034156,0.5309453757858457
2184,0.9927375624171658,0.6110418014781069
2185,0.8453237773001578,0.6091834550191388
2186,1.1366074291993136,0.5027368111990476
2187,0.9226826992006921,0.6973012392530179
2188,0.850935239908603,0.6667924498573341
2189,1.0773890042933414,0.7755302563745561
2190,0.8544976620731061,0.7445995738719651
2191,0.9106728005042853,0.6823585587275184
2192,1.1610357982689306,0.6818358608696757
2193,1.0280296621164693,0.543945516613439
2194,1.0270692435479407,0.7954164518424653
2195,1.1958596328555675,0.621169710680259
2196,0.8961585678090348,0.6365123954175353
2197,1.0015884008688574,0.6767971825802228
2198,0.8805176093907077,0.7305272617580126
2199,1.0916832301143498,0.5394650353967552
2200,1.094807526262875,0.7163771371943253
2201,0.9175158906245985,0.7702684365826586
2202,0.9401000873844362,0.5644370893936808
2203,0.8940041034118799,0.7219270714592523
2204,0.8752378886903864,0.5578046683982718
2205,1.1571088987555662,0.7876653475207027
2206,0.8258118385789948,0.6619185780494174
2207,0.8385280263479608,0.5615129456830034
2208,0.8397478020314575,0.5720150220468915
2209,1.0423373808574126,0.6588034122483216
2210,1.1356887652924486,0.6131000694193897
2211,1.0821376329559458,0.5957550932929148
2212,1.1319921031398539,0.7912909301282118
2213,1.0225203935562368,0.5454504421468097
2214,1.177749569633482,0.794260450452684
2215,0.9876358267339649,0.6955349604600551
2216,1.1873159408730682,0.6374905361720954
2217,1.026024555259772,0.7261965646174688
2218,0.8817394261716031,0.689547638398823
2219,1.1245802652687198,0.5434016124369944
2220,1.0361966166802614,0.6407034593404891
2221,0.9588920176763998,0.6531342344627935
2222,0.8613381675493006,0.6057726638823555
2223,0.8360359984053845,0.5359483310983957
2224,0.824468905783762,0.6190859410786083
2225,0.9027077493356386,0.6908298601092001
2226,1.0348913218930116,0.6521863746551357
2227,0.8172814370273835,0.5100511510917052
2228,1.1234925945252234,0.7185761803248571
2229,0.9824821216453146,0.7522939708157874
2230,0.8197812885872154,0.6322487306551157
2231,1.1869851909485745,0.5014847023844647
2232,0.93734604996214,0.7883079440017836
2233,1.0883576025217339,0.5614975781955238
2234,1.0061328573238144,0.657790003213464
2235,0.8226625297443821,0.509712077987234
2236,0.8079693646686479,0.7934771117988355
2237,1.1854293140037675,0.6721458607558363
2238,0.8585445579436239,0.5452774923813618
2239,1.1322758630041152,0.7434648535371098
2240,1.0924316078762564,0.533199849757111
2241,1.1633982599945156,0.7943810717381827
2242,1.0488141272908882,0.7894705156594616
2243,0.9054810530162644,0.639154769653671
2244,0.9722703931033868,0.7573765586320342
2245,0.8293460565261903,0.5084642900298857
2246,0.983670876085791,0.6577110553058401
2247,1.1559600985656986,0.7137081249234303
2248,0.8499508301289226,0.5735474387587821
2249,1.1668108881603403,0.6134758922323509
2250,1.1118462437550622,0.5370849833344075
2251,1.0684534207631082,0.6742150058302323
2252,1.0217482823233413,0.5222208224065188
2253,0.9440126717580632,0.6812819428186738
2254,1.1480495212288224,0.7033746874920155
2255,1.1834580728261532,0.5032206497423859
2256,0.9256986547729886,0.6784795449388777
2257,1.1004391882361646,0.6302780973068598
2258,0.9154530319746186,0.5610701202698695
2259,0.955961392427698,0.6910960078964121
2260,0.8101933765670523,0.6929572241096218
2261,0.803728610462531,0.5786892882758125
2262,1.0750765342938444,0.5893704658899881
2263,1.0568255596245473,0.7643655475041301
2264,1.083371463676868,0.5555636914600935
2265,0.8471632656994857,0.578630748431985
2266,1.1628959634330327,0.525616945586396
2267,0.9617487995406555,0.6175399122884676
2268,1.0024427183941202,0.7203932622802507
2269,1.081497501662564,0.7228526243856834
2270,0.9779708761005292,0.6511847635904973
2271,1.064593955677116,0.7783369894257989
2272,1.0137392884283762,0.6159172223370473
2273,0.8129071128713249,0.6109684017462429
2274,0.8565562920028542,0.5660215092544706
2275,0.9790329407520397,0.5442162894130543
2276,0.8253098873944408,0.594333242286434
2277,0.9876477146175342,0.7043847923023709
2278,0.8513290992890702,0.7104775568433539
2279,0.9733063303633803,0.6150112280776162
2280,1.0190629454476514,0.5024048199189088
2281,0.950307156046544,0.5110246274551662
2282,0.8235529098435214,0.5452255815267735
2283,0.8310716390822213,0.5833555938833299
2284,0.9096047878247967,0.5630861339449833
2285,1.1826119664632009,0.5282437253036184
2286,1.0301083589953708,0.5058977284520059
2287,1.0071455106549732,0.6358603136284701
2288,0.8005359113345965,0.686640285292318
2289,1.174576074233117,0.7206180868193783
2290,0.9612849924154886,0.6257166011371554
2291,0.9119636685885432,0.5038030901808115
2292,1.115740761870909,0.6121571916868426
2293,0.8367305907853008,0.6913315816251252
2294,1.0181964621476982,0.6679242948805111
2295,1.130410800227799,0.7079908365426933
2296,1.041601035165063,0.6072387861617389
2297,1.0334137303634652,0.7216973107100437
2298,0.8536962067579037,0.692943525085601
2299,0.8873587567427782,0.7212986216722435
2300,0.9306371897707214,0.5839807217373886
2301,1.0733261976256363,0.675530694430843
2302,1.0915297002629514,0.5059831318086406
2303,1.148983544804334,0.5070202647137189
2304,0.8279163379004985,0.6797461658429156
2305,1.1479271496440575,0.5320433347252316
2306,1.1079223042325586,0.5597093445053847
2307,1.1181494103511305,0.643766192331445
2308,1.033711423737424,0.6788743103639875
2309,0.9912499838100769,0.719877249352498
2310,1.0672608363389886,0.5747585073593919
2311,0.9246734013840463,0.7282707294839121
2312,1.0941263703959536,0.7904863321661003
2313,0.859342590009524,0.737462086367805
2314,1.1367035922403748,0.6868635513846172
2315,0.8198641011049781,0.6801674229111578
2316,0.9377293603313217,0.5849039992438618
2317,1.07554717831793,0.5784126291302549
2318,1.1055145189402729,0.6765603480784174
2319,0.963977471209304,0.7613575464567182
2320,1.193088197688705,0.6398574814027528
2321,0.9077357827654675,0.7669541615852844
2322,0.8881317154501115,0.5484430357201325
2323,0.9763756474972257,0.7642698966854843
2324,0.8206069424790245,0.5126548259625026
2325,0.8028957001021874,0.542147538417175
2326,0.831148781265348,0.780549461956779
2327,1.102565377325972,0.694304977217582
2328,0.8214706253038218,0.5185964319635186
2329,1.0854648816059942,0.6853306274447292
2330,0.9886351941976337,0.6837286451205542
2331,0.8369927774580476,0.5093228421447459
2332,0.904304431964553,0.6146701967381112
2333,1.039214714136389,0.7270914559790698
2334,0.8510432650100961,0.6724820499258006
2335,0.8731095036800967,0.6142376182877546
2336,0.8724320473008701,0.5906044128183813
2337,0.8111454446141246,0.6101107800289856
2338,1.0302421217722055,0.7917571087766886
2339,1.1093450810474723,0.646533958270918
2340,1.1231005296276617,0.7635110945199854
2341,0.9512699876830458,0.5945629690617359
2342,1.1228459081440083,0.7365823931136075
2343,1.0528939721972377,0.7327503662759862
2344,1.0915491832722903,0.6446645589280638
2345,0.8754517974033477,0.5153525766685044
2346,0.9432040968856766,0.7177010391841924
2347,0.889863715191375,0.6428094115029475
2348,1.116651792485117,0.6582190889664304
2349,0.9846599506979117,0.5295762564629828
2350,1.0709926604901119,0.5237822098784544
2351,1.1173323398253046,0.5190162493814762
2352,1.0353135102363484,0.5111314964432453
2353,1.02803040573785,0.6235381330637262
2354,0.9583896804107549,0.5198743544263974
2355,1.0561830897804971,0.5185850114668638
2356,1.050305951510269,0.7808708531865443
2357,1.0767517016789812,0.5888155384884782
2358,0.822162909423979,0.6014876660910919
2359,1.113452616092299,0.637185027695328
2360,0.893233967985518,0.6274729332476532
2361,1.0000748549656022,0.5913044045423871
2362,1.0577766311670829,0.5989973929488119
2363,0.9691462938840226,0.7735530871090699
2364,0.8852800722491059,0.692297625275381
2365,1.077858773615041,0.6966802171574262
2366,1.1673928410249546,0.6463700508462634
2367,1.091951929129227,0.5713125303704978
2368,1.1286242387339251,0.7158387432090836
2369,1.057431991697995,0.5098955221924626
2370,0.8325461369128095,0.6668394467743527
2371,0.9516333375398773,0.7302140886845244
