Hour,Cambium_Energy_MWh,Cambium_Carbon_kg_MWh,CWFT,PCAF_Weight,Gen_Capacity_Value_MWh,Trans_Value_MWh,Dist_Value_MWh,Emissions_Value_MWh,Total_Avoided_Cost_MWh
1185,73.62107270180275,444.74300993958536,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,13.342290298187562,274.4633629999903
1186,29.094395101954063,460.4005777531084,0.0,0.0,0.0,0.0,0.0,13.812017332593252,42.90641243454731
1187,25.337688128360355,532.1373858440271,0.0,0.0,0.0,0.0,0.0,15.964121575320814,41.30180970368117
1188,25.203907019378505,463.22605463949674,0.0,0.0,0.0,0.0,0.0,13.896781639184901,39.100688658563406
1189,24.079673600963744,578.6862622783934,0.0,0.0,0.0,0.0,0.0,17.360587868351804,41.440261469315544
1190,28.467927587934412,538.4446745624887,0.0,0.0,0.0,0.0,0.0,16.153340236874662,44.621267824809074
1191,24.475391328676963,484.0954671631871,0.0,0.0,0.0,0.0,0.0,14.522864014895612,38.99825534357257
1192,25.218189319609237,617.6414488764957,0.0,0.0,0.0,0.0,0.0,18.529243466294872,43.74743278590411
1193,25.171023665227757,582.5486726686477,0.0,0.0,0.0,0.0,0.0,17.47646018005943,42.647483845287184
1194,23.46851595237115,516.3465578893855,0.0,0.0,0.0,0.0,0.0,15.490396736681566,38.95891268905272
1195,23.883606609077475,540.746571472565,0.0,0.0,0.0,0.0,0.0,16.22239714417695,40.10600375325443
1196,25.189309037515457,613.5512981949819,0.0,0.0,0.0,0.0,0.0,18.406538945849455,43.59584798336491
1197,28.73888145264923,592.819204853484,0.0,0.0,0.0,0.0,0.0,17.78457614560452,46.523457598253756
1198,25.51751663790028,509.5795739258417,0.0,0.0,0.0,0.0,0.0,15.287387217775253,40.80490385567553
1199,24.195968730333604,657.4741178387246,0.0,0.0,0.0,0.0,0.0,19.72422353516174,43.920192265495345
1200,23.42095647045518,507.50463668673115,0.0,0.0,0.0,0.0,0.0,15.225139100601936,38.64609557105712
1201,26.19636745743814,586.7136471881241,0.0,0.0,0.0,0.0,0.0,17.601409415643722,43.79777687308186
1202,23.139249938509344,618.4784747245088,0.0,0.0,0.0,0.0,0.0,18.554354241735265,41.693604180244606
1203,24.1899449647539,555.4706697599588,0.0,0.0,0.0,0.0,0.0,16.664120092798765,40.85406505755266
1204,25.511142209830332,598.7959766024376,0.0,0.0,0.0,0.0,0.0,17.963879298073127,43.47502150790346
1205,25.34625646129806,561.2980707745453,0.0,0.0,0.0,0.0,0.0,16.838942123236357,42.18519858453442
1206,87.62790040272347,478.7302085645815,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,14.361906256937447,589.489806659661
1207,66.73978691152809,497.41596407881764,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,14.92247892236453,269.16226583389266
1208,64.72612585359778,567.2995458170544,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,17.018986374511634,269.24511222810946
1209,72.86407197046888,567.24747614008,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,17.017424284202402,277.3814962546713
1210,27.47548546959286,486.45282588061355,0.0,0.0,0.0,0.0,0.0,14.593584776418407,42.069070246011265
1211,22.998770534771573,446.0707840736666,0.0,0.0,0.0,0.0,0.0,13.382123522209998,36.380894056981575
1212,26.03770387525467,722.8804700493683,0.0,0.0,0.0,0.0,0.0,21.686414101481052,47.72411797673573
1213,25.39780723273718,712.8610159495862,0.0,0.0,0.0,0.0,0.0,21.385830478487584,46.78363771122476
1214,26.392189535508898,404.1660944039651,0.0,0.0,0.0,0.0,0.0,12.124982832118953,38.51717236762785
1215,26.4293947021731,443.1689061371444,0.0,0.0,0.0,0.0,0.0,13.295067184114332,39.72446188628743
1216,25.076848975827748,556.3222463129824,0.0,0.0,0.0,0.0,0.0,16.689667389389474,41.76651636521722
1217,24.624708977643785,518.9650139679521,0.0,0.0,0.0,0.0,0.0,15.568950419038565,40.19365939668235
1218,24.566591937579584,642.2003594593983,0.0,0.0,0.0,0.0,0.0,19.26601078378195,43.83260272136154
1219,24.608618226666742,700.619857362898,0.0,0.0,0.0,0.0,0.0,21.01859572088694,45.627213947553685
1220,22.86846691298239,645.1363372980458,0.0,0.0,0.0,0.0,0.0,19.35409011894137,42.22255703192376
1221,26.712880330921024,479.6665425596882,0.0,0.0,0.0,0.0,0.0,14.389996276790647,41.10287660771167
1222,24.1050950490917,502.541994666965,0.0,0.0,0.0,0.0,0.0,15.076259840008952,39.18135488910065
1223,25.493752854024535,463.7886185280603,0.0,0.0,0.0,0.0,0.0,13.91365855584181,39.40741140986634
1224,27.35717221021467,592.046770197459,0.0,0.0,0.0,0.0,0.0,17.76140310592377,45.11857531613844
1225,23.832841830902435,550.7636580959336,0.0,0.0,0.0,0.0,0.0,16.522909742878007,40.35575157378044
1226,26.09558342798175,584.3317124942894,0.0,0.0,0.0,0.0,0.0,17.52995137482868,43.625534802810435
1227,23.275074425965045,543.5157263440932,0.0,0.0,0.0,0.0,0.0,16.305471790322795,39.58054621628784
1228,24.791444564149216,595.0673172527487,0.0,0.0,0.0,0.0,0.0,17.85201951758246,42.64346408173168
1229,28.76478927678547,434.58985188863807,0.0,0.0,0.0,0.0,0.0,13.037695556659143,41.802484833444616
1230,77.30920897033499,628.0910054243034,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,18.8427301627291,583.6519391330642
1231,84.33262858164778,514.6233078890181,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,15.438699236670544,587.2713278183184
1232,64.21475665311084,522.0174377888732,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,15.660523133666196,267.37527978677707
1233,76.35862112050174,583.1976264074258,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,17.495928792222774,581.3545499127246
1234,23.978267762446553,646.1786662339316,0.0,0.0,0.0,0.0,0.0,19.38535998701795,43.3636277494645
1235,24.623911195820284,485.6857902241156,0.0,0.0,0.0,0.0,0.0,14.570573706723467,39.19448490254375
1236,21.933142188009004,679.761863546349,0.0,0.0,0.0,0.0,0.0,20.392855906390473,42.32599809439948
1237,24.86835056804706,573.4540931518502,0.0,0.0,0.0,0.0,0.0,17.203622794555507,42.07197336260256
1238,26.637453304057207,579.6860748266267,0.0,0.0,0.0,0.0,0.0,17.3905822447988,44.02803554885601
1239,25.269826605827642,432.62213179968603,0.0,0.0,0.0,0.0,0.0,12.97866395399058,38.24849055981822
1240,25.755422826504542,591.4110780425372,0.0,0.0,0.0,0.0,0.0,17.742332341276114,43.49775516778065
1241,27.76524612594945,512.0229929326931,0.0,0.0,0.0,0.0,0.0,15.360689787980794,43.12593591393024
1242,27.46915129843085,615.3130931759886,0.0,0.0,0.0,0.0,0.0,18.45939279527966,45.928544093710514
1243,26.509626078861064,457.44190040246673,0.0,0.0,0.0,0.0,0.0,13.723257012074003,40.23288309093507
1244,26.994798869193506,485.3952783303104,0.0,0.0,0.0,0.0,0.0,14.561858349909313,41.55665721910282
1245,26.426458470272657,627.5614689919711,0.0,0.0,0.0,0.0,0.0,18.826844069759133,45.25330254003179
1246,27.72193133943842,547.1808109045921,0.0,0.0,0.0,0.0,0.0,16.415424327137764,44.137355666576184
1247,20.78847661099065,384.40226251418824,0.0,0.0,0.0,0.0,0.0,11.532067875425648,32.320544486416296
1248,24.952788302819783,655.1691049131829,0.0,0.0,0.0,0.0,0.0,19.655073147395488,44.60786145021527
1249,28.754592361238508,649.0408777460282,0.0,0.0,0.0,0.0,0.0,19.471226332380844,48.22581869361935
1250,23.48144857967833,664.1711294248074,0.0,0.0,0.0,0.0,0.0,19.92513388274422,43.40658246242255
1251,27.091896492484477,670.4890320399219,0.0,0.0,0.0,0.0,0.0,20.114670961197653,47.206567453682126
1252,25.134171054813635,519.7660178537457,0.0,0.0,0.0,0.0,0.0,15.59298053561237,40.727151590426004
1253,22.46677370209084,543.5333083540672,0.0,0.0,0.0,0.0,0.0,16.305999250622015,38.772772952712856
1254,75.74691157770435,580.3392396511401,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,17.410177189534203,280.6570887672386
1255,71.52538938719375,501.3585836478241,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,15.040757509434725,274.06614689662854
1256,67.74633816793444,436.8261396576229,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,13.104784189728687,268.35112235766314
1257,74.87809771645945,394.01173599366774,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,11.820352079810032,274.19844979626953
1258,25.70497619002,415.09718052112,0.0,0.0,0.0,0.0,0.0,12.4529154156336,38.157891605653596
1259,20.927811982738238,454.7973473938323,0.0,0.0,0.0,0.0,0.0,13.64392042181497,34.57173240455321
1260,23.02068027161146,463.68710495191937,0.0,0.0,0.0,0.0,0.0,13.910613148557582,36.93129342016904
1261,22.78337729953129,502.8337795032354,0.0,0.0,0.0,0.0,0.0,15.085013385097062,37.86839068462835
1262,27.968361322545608,522.8647256947927,0.0,0.0,0.0,0.0,0.0,15.685941770843781,43.65430309338939
1263,26.289357076729473,574.8728813932037,0.0,0.0,0.0,0.0,0.0,17.246186441796112,43.535543518525586
1264,26.537825395363427,428.6173086616987,0.0,0.0,0.0,0.0,0.0,12.858519259850961,39.39634465521439
1265,20.861724888671283,621.2361047411896,0.0,0.0,0.0,0.0,0.0,18.63708314223569,39.49880803090697
1266,24.328755005834644,469.31888401724586,0.0,0.0,0.0,0.0,0.0,14.079566520517377,38.40832152635202
1267,24.855516844649216,553.8033525610742,0.0,0.0,0.0,0.0,0.0,16.61410057683223,41.469617421481445
1268,23.73481152982366,620.5505577867548,0.0,0.0,0.0,0.0,0.0,18.616516733602644,42.3513282634263
1269,27.72589424259118,639.3237014274995,0.0,0.0,0.0,0.0,0.0,19.179711042824984,46.905605285416165
1270,22.27730763756995,670.9217682537937,0.0,0.0,0.0,0.0,0.0,20.127653047613812,42.40496068518377
1271,25.839292784852315,406.79222023511966,0.0,0.0,0.0,0.0,0.0,12.203766607053591,38.043059391905906
1272,25.68934243841249,740.8400504871958,0.0,0.0,0.0,0.0,0.0,22.225201514615872,47.91454395302836
1273,25.196813722177605,704.5644095408753,0.0,0.0,0.0,0.0,0.0,21.13693228622626,46.333746008403864
1274,24.715754272864245,675.2938149316112,0.0,0.0,0.0,0.0,0.0,20.258814447948335,44.974568720812584
1275,26.71365574034205,642.2163342490126,0.0,0.0,0.0,0.0,0.0,19.26649002747038,45.98014576781243
1276,23.28243928293012,436.7829583861598,0.0,0.0,0.0,0.0,0.0,13.103488751584795,36.38592803451492
1277,21.9616711356767,606.6607730565739,0.0,0.0,0.0,0.0,0.0,18.19982319169722,40.161494327373916
1278,71.88696000642074,478.59238443443996,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,14.3577715330332,273.74473153945394
1279,71.11189985992536,499.65857402223753,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,14.989757220667125,273.60165708059253
1280,77.48201382555847,547.0381636354714,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,16.41114490906414,581.3931587346226
1281,75.71915175978172,667.6172883256454,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,20.02851864976936,283.2476704095511
1282,28.165210816733204,428.43781535019684,0.0,0.0,0.0,0.0,0.0,12.853134460505904,41.018345277239106
1283,25.046233502623153,506.1218639327893,0.0,0.0,0.0,0.0,0.0,15.18365591798368,40.22988942060683
1284,23.032609462401766,519.6349136694718,0.0,0.0,0.0,0.0,0.0,15.589047410084154,38.62165687248592
1285,22.00776831737544,546.4157684447644,0.0,0.0,0.0,0.0,0.0,16.392473053342933,38.400241370718376
1286,26.943947897010442,634.4339008763639,0.0,0.0,0.0,0.0,0.0,19.033017026290917,45.97696492330136
1287,22.697766724735093,435.9925685038002,0.0,0.0,0.0,0.0,0.0,13.079777055114006,35.7775437798491
1288,24.388066443885528,517.5085314633563,0.0,0.0,0.0,0.0,0.0,15.525255943900692,39.91332238778622
1289,22.18970697384258,682.0001617959297,0.0,0.0,0.0,0.0,0.0,20.46000485387789,42.649711827720466
1290,24.516655965790747,709.4550689437532,0.0,0.0,0.0,0.0,0.0,21.283652068312595,45.80030803410334
1291,26.04866670172916,644.460586671959,0.0,0.0,0.0,0.0,0.0,19.33381760015877,45.38248430188793
1292,25.50199292295887,616.777820774467,0.0,0.0,0.0,0.0,0.0,18.50333462323401,44.00532754619288
1293,23.29954251061887,616.8012213578907,0.0,0.0,0.0,0.0,0.0,18.504036640736718,41.80357915135559
1294,26.98103934358565,547.0182369066159,0.0,0.0,0.0,0.0,0.0,16.410547107198475,43.391586450784125
1295,26.907803093091474,549.4167668725668,0.0,0.0,0.0,0.0,0.0,16.482503006177005,43.39030609926848
1296,21.292699321856325,449.33740910635976,0.0,0.0,0.0,0.0,0.0,13.480122273190794,34.77282159504712
1297,21.466169111255283,499.72445704540235,0.0,0.0,0.0,0.0,0.0,14.991733711362071,36.457902822617356
1298,23.67058311894982,630.4472108738446,0.0,0.0,0.0,0.0,0.0,18.913416326215337,42.58399944516516
1299,26.596121346882825,532.8429352558672,0.0,0.0,0.0,0.0,0.0,15.985288057676017,42.58140940455884
1300,28.129448134299608,510.826509851093,0.0,0.0,0.0,0.0,0.0,15.324795295532791,43.4542434298324
1301,21.65786157909815,528.2695211049976,0.0,0.0,0.0,0.0,0.0,15.848085633149928,37.505947212248074
1302,71.40582686017771,424.00262448720196,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,12.720078734616058,271.6259055947938
1303,80.15738614357306,543.0982318251515,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,16.292946954754544,583.9503330983277
1304,77.32691079955259,432.28473111375035,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,12.968541933412512,577.7954527329651
1305,71.50699036192587,388.7032168052354,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,11.661096504157062,270.66808686608294
1306,26.28616429590047,524.0178605604003,0.0,0.0,0.0,0.0,0.0,15.72053581681201,42.00670011271248
1307,24.747421581139065,528.6294095219248,0.0,0.0,0.0,0.0,0.0,15.858882285657746,40.60630386679681
1308,28.497148386776516,618.1044525098862,0.0,0.0,0.0,0.0,0.0,18.543133575296586,47.0402819620731
1309,26.57903326806634,604.7071333390895,0.0,0.0,0.0,0.0,0.0,18.141214000172685,44.72024726823902
1310,27.755431118648563,653.887451648469,0.0,0.0,0.0,0.0,0.0,19.61662354945407,47.372054668102635
1311,24.478185403128037,712.3424255951397,0.0,0.0,0.0,0.0,0.0,21.370272767854193,45.84845817098223
1312,27.671989784984447,623.4509703440584,0.0,0.0,0.0,0.0,0.0,18.703529110321753,46.3755188953062
1313,26.870284763535114,633.704455263645,0.0,0.0,0.0,0.0,0.0,19.011133657909348,45.881418421444465
1314,26.88556106171756,541.7565757930033,0.0,0.0,0.0,0.0,0.0,16.252697273790098,43.13825833550766
1315,22.64406278523238,670.2963579278158,0.0,0.0,0.0,0.0,0.0,20.108890737834475,42.75295352306685
1316,27.275585671645345,537.4154413742372,0.0,0.0,0.0,0.0,0.0,16.122463241227113,43.398048912872454
1317,26.092818020255052,413.0852910391968,0.0,0.0,0.0,0.0,0.0,12.392558731175905,38.485376751430955
1318,27.358672557762695,532.03301302252,0.0,0.0,0.0,0.0,0.0,15.960990390675597,43.31966294843829
1319,22.146600536428693,454.6547356949251,0.0,0.0,0.0,0.0,0.0,13.639642070847753,35.78624260727645
1320,22.254353238156206,625.922277288257,0.0,0.0,0.0,0.0,0.0,18.77766831864771,41.03202155680391
1321,23.403732342202957,645.0608888909645,0.0,0.0,0.0,0.0,0.0,19.351826666728932,42.75555900893189
1322,22.710937494356106,657.7276897738946,0.0,0.0,0.0,0.0,0.0,19.731830693216835,42.44276818757294
1323,27.884053525343994,498.15942485417463,0.0,0.0,0.0,0.0,0.0,14.94478274562524,42.828836270969234
1324,24.442588562390597,564.3230021768159,0.0,0.0,0.0,0.0,0.0,16.929690065304477,41.372278627695074
1325,29.676557753930574,460.046435422483,0.0,0.0,0.0,0.0,0.0,13.80139306267449,43.477950816605066
1326,77.4128845195312,530.4712642500841,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,15.914137927502525,580.8270224470338
1327,72.12098549049966,638.1631277397237,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,19.144893832191713,278.76587932269143
1328,76.93082613664882,468.880192543863,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,14.066405776315891,578.4972319129648
1329,75.2296685577414,664.0251239064729,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,19.920753717194188,282.65042227493564
1330,26.372889332723126,541.0204115993037,0.0,0.0,0.0,0.0,0.0,16.23061234797911,42.60350168070224
1331,25.305639412843973,584.2100692592928,0.0,0.0,0.0,0.0,0.0,17.526302077778787,42.83194149062276
1332,24.10424978323721,529.8333846047295,0.0,0.0,0.0,0.0,0.0,15.895001538141885,39.9992513213791
1333,21.51639498972771,482.546167206762,0.0,0.0,0.0,0.0,0.0,14.476385016202858,35.99278000593057
1334,25.460654842053216,572.2042314104747,0.0,0.0,0.0,0.0,0.0,17.166126942314243,42.62678178436746
1335,26.165258696861123,577.7254230308982,0.0,0.0,0.0,0.0,0.0,17.331762690926947,43.49702138778807
1336,26.24900164099137,526.7903772918212,0.0,0.0,0.0,0.0,0.0,15.803711318754637,42.052712959746
1337,25.19490982030741,624.2427552881894,0.0,0.0,0.0,0.0,0.0,18.72728265864568,43.92219247895309
1338,26.02570420143524,593.8076510214826,0.0,0.0,0.0,0.0,0.0,17.81422953064448,43.839933732079714
1339,21.297201994960567,525.8874023709996,0.0,0.0,0.0,0.0,0.0,15.776622071129985,37.07382406609055
1340,22.23337483452734,567.3499746069957,0.0,0.0,0.0,0.0,0.0,17.020499238209872,39.25387407273721
1341,24.95048994785846,557.6995953117533,0.0,0.0,0.0,0.0,0.0,16.730987859352602,41.68147780721107
1342,26.33191327602094,564.0678787111508,0.0,0.0,0.0,0.0,0.0,16.922036361334523,43.25394963735546
1343,25.100637307893813,646.7765020615643,0.0,0.0,0.0,0.0,0.0,19.40329506184693,44.50393236974074
1344,25.252615328862518,525.1143012558902,0.0,0.0,0.0,0.0,0.0,15.753429037676707,41.00604436653923
1345,26.870317696507485,689.2333493418596,0.0,0.0,0.0,0.0,0.0,20.67700048025579,47.54731817676327
1346,24.64952160169578,501.0825135368296,0.0,0.0,0.0,0.0,0.0,15.03247540610489,39.681997007800675
1347,22.45866135232397,591.223737075446,0.0,0.0,0.0,0.0,0.0,17.736712112263383,40.19537346458735
1348,23.075892382473576,594.7527738221208,0.0,0.0,0.0,0.0,0.0,17.842583214663627,40.9184755971372
1349,25.345025688631274,446.332512212081,0.0,0.0,0.0,0.0,0.0,13.38997536636243,38.7350010549937
1350,66.15341964098606,422.98659941413507,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,12.689597982424052,266.34301762341016
1351,67.78668982430753,565.0585442674585,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,16.951756328023755,272.23844615233133
1352,83.26377008709908,511.75586911279845,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,15.352676073383954,586.1164461604831
1353,66.63566468647348,672.7513582631939,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,20.182540747895818,274.3182054343693
1354,27.770907259216234,519.8534834829313,0.0,0.0,0.0,0.0,0.0,15.595604504487941,43.366511763704175
1355,25.24302054402426,548.1981180696362,0.0,0.0,0.0,0.0,0.0,16.445943542089083,41.688964086113344
1356,28.053295645527566,543.659175351949,0.0,0.0,0.0,0.0,0.0,16.309775260558467,44.36307090608604
1357,25.137384941157908,390.12641901826896,0.0,0.0,0.0,0.0,0.0,11.703792570548067,36.84117751170598
1358,25.82755796752664,575.5418531139303,0.0,0.0,0.0,0.0,0.0,17.266255593417906,43.09381356094455
1359,24.452633206388782,431.1561232470238,0.0,0.0,0.0,0.0,0.0,12.934683697410714,37.387316903799494
1360,23.676287666009486,554.0336202465922,0.0,0.0,0.0,0.0,0.0,16.621008607397766,40.297296273407255
1361,28.909737336636212,438.920121041083,0.0,0.0,0.0,0.0,0.0,13.16760363123249,42.0773409678687
1362,21.152741577291053,492.3975817104994,0.0,0.0,0.0,0.0,0.0,14.771927451314982,35.92466902860603
1363,23.261593724909453,534.9757873447479,0.0,0.0,0.0,0.0,0.0,16.049273620342436,39.31086734525189
1364,25.418216207502923,560.8271596064874,0.0,0.0,0.0,0.0,0.0,16.824814788194622,42.243030995697545
1365,24.831940088999946,482.1117313782992,0.0,0.0,0.0,0.0,0.0,14.463351941348977,39.295292030348925
1366,23.82116613989432,544.2738536779484,0.0,0.0,0.0,0.0,0.0,16.328215610338454,40.14938175023278
1367,24.85815131254443,464.7368842462133,0.0,0.0,0.0,0.0,0.0,13.9421065273864,38.80025783993083
1368,25.474493699276024,685.5947953524633,0.0,0.0,0.0,0.0,0.0,20.5678438605739,46.042337559849926
1369,25.48999140089895,534.6402525344486,0.0,0.0,0.0,0.0,0.0,16.03920757603346,41.529198976932406
1370,25.38912271092031,510.53605067344336,0.0,0.0,0.0,0.0,0.0,15.3160815202033,40.70520423112361
1371,26.645603861346782,564.6764216993889,0.0,0.0,0.0,0.0,0.0,16.940292650981668,43.585896512328446
1372,22.173917612544287,574.0762335982861,0.0,0.0,0.0,0.0,0.0,17.222287007948584,39.39620462049287
1373,26.77531347829008,598.4784591332952,0.0,0.0,0.0,0.0,0.0,17.954353773998857,44.729667252288934
1374,69.8233347450592,580.5784251444616,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,17.417352754333848,274.74068749939306
1375,68.12742522514908,536.0521019778887,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,16.08156305933666,271.70898828448577
1376,77.79619116750291,504.49298300748,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,15.134789490224401,580.4309806577273
1377,70.50893210586577,529.1152219627061,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,15.873456658881183,273.882388764747
1378,26.059092203298107,483.7291212131198,0.0,0.0,0.0,0.0,0.0,14.511873636393593,40.5709658396917
1379,22.008832977742724,617.3555612161135,0.0,0.0,0.0,0.0,0.0,18.520666836483407,40.52949981422613
1380,23.157184182879853,626.4789579975777,0.0,0.0,0.0,0.0,0.0,18.794368739927332,41.95155292280718
1381,20.900675156618256,515.7969978082278,0.0,0.0,0.0,0.0,0.0,15.473909934246835,36.37458509086509
1382,24.28093740069836,637.2381556116849,0.0,0.0,0.0,0.0,0.0,19.117144668350544,43.398082069048904
1383,27.33333247567648,705.3944542871402,0.0,0.0,0.0,0.0,0.0,21.161833628614207,48.49516610429069
1384,25.5644341505803,620.0258648592066,0.0,0.0,0.0,0.0,0.0,18.6007759457762,44.1652100963565
1385,24.339596928645665,550.3756041186514,0.0,0.0,0.0,0.0,0.0,16.511268123559542,40.85086505220521
1386,25.50417533273435,533.2190303555715,0.0,0.0,0.0,0.0,0.0,15.996570910667145,41.500746243401494
1387,28.657996504048196,607.0844275193043,0.0,0.0,0.0,0.0,0.0,18.21253282557913,46.87052932962733
1388,20.941226185826903,543.1720934471625,0.0,0.0,0.0,0.0,0.0,16.295162803414875,37.236388989241775
1389,27.35793518037816,668.1576492375178,0.0,0.0,0.0,0.0,0.0,20.044729477125536,47.40266465750369
1390,25.503180255507313,574.9023567793895,0.0,0.0,0.0,0.0,0.0,17.247070703381684,42.750250958889
1391,24.718442659080672,600.1694376539688,0.0,0.0,0.0,0.0,0.0,18.005083129619063,42.72352578869973
1392,21.813374740439485,398.66286840049816,0.0,0.0,0.0,0.0,0.0,11.959886052014944,33.77326079245443
1393,21.10839796200085,476.0199856854289,0.0,0.0,0.0,0.0,0.0,14.280599570562865,35.388997532563714
1394,26.367996961065504,395.72139680274495,0.0,0.0,0.0,0.0,0.0,11.871641904082347,38.23963886514785
1395,25.022136157569918,551.7109581596312,0.0,0.0,0.0,0.0,0.0,16.551328744788936,41.57346490235885
1396,27.86559454954899,521.0453704511771,0.0,0.0,0.0,0.0,0.0,15.631361113535311,43.4969556630843
1397,23.279151640775368,574.1270280971419,0.0,0.0,0.0,0.0,0.0,17.223810842914258,40.50296248368963
1398,83.5929731423428,593.9170960768314,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,17.817512882304943,588.9104860246478
1399,72.82709881939607,729.7356074974472,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,21.892068224923413,282.21916704431953
1400,62.36088557990047,583.4287567557844,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,17.502862702673532,267.363748282574
1401,69.4742926981733,652.3641333362038,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,19.570924000086116,276.5452166982594
1402,24.16952034538526,509.8029775287846,0.0,0.0,0.0,0.0,0.0,15.294089325863537,39.4636096712488
1403,21.22767140954609,489.41988518897665,0.0,0.0,0.0,0.0,0.0,14.6825965556693,35.91026796521539
1404,28.572469982531018,535.8653429599174,0.0,0.0,0.0,0.0,0.0,16.07596028879752,44.648430271328536
1405,24.819745433031454,650.5838187686647,0.0,0.0,0.0,0.0,0.0,19.517514563059944,44.3372599960914
1406,26.3875242969397,515.5850907772445,0.0,0.0,0.0,0.0,0.0,15.467552723317336,41.855077020257035
1407,24.24177311537941,478.32164035760286,0.0,0.0,0.0,0.0,0.0,14.349649210728087,38.5914223261075
1408,28.815922188779325,605.9865543824144,0.0,0.0,0.0,0.0,0.0,18.17959663147243,46.99551882025176
1409,23.163160846464653,555.8642687330846,0.0,0.0,0.0,0.0,0.0,16.675928061992536,39.839088908457185
1410,28.804475369256544,563.3134075472819,0.0,0.0,0.0,0.0,0.0,16.89940222641846,45.703877595675
1411,23.335981116319147,568.415456153435,0.0,0.0,0.0,0.0,0.0,17.05246368460305,40.3884448009222
1412,24.576905703093793,449.77263357759676,0.0,0.0,0.0,0.0,0.0,13.493179007327903,38.070084710421696
1413,25.99260999302711,598.918570496055,0.0,0.0,0.0,0.0,0.0,17.96755711488165,43.96016710790876
1414,24.081869653414774,448.72208666052165,0.0,0.0,0.0,0.0,0.0,13.46166259981565,37.543532253230424
1415,25.086028363895295,498.5238753420423,0.0,0.0,0.0,0.0,0.0,14.95571626026127,40.041744624156564
1416,26.934909453712866,374.14856764667354,0.0,0.0,0.0,0.0,0.0,11.224457029400206,38.159366483113075
1417,24.433601498382828,520.3218037672053,0.0,0.0,0.0,0.0,0.0,15.609654113016159,40.04325561139899
1418,25.47921647950532,480.41023626262563,0.0,0.0,0.0,0.0,0.0,14.41230708787877,39.89152356738409
1419,25.009652548546754,645.7743369136595,0.0,0.0,0.0,0.0,0.0,19.373230107409785,44.382882655956536
1420,25.13372558616427,658.8114925605789,0.0,0.0,0.0,0.0,0.0,19.764344776817367,44.89807036298164
1421,24.986428810340733,576.7451439188966,0.0,0.0,0.0,0.0,0.0,17.3023543175669,42.288783127907635
1422,76.2985540672212,638.4303072987814,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,19.15290921896344,582.9514632861847
1423,79.89298648915803,618.6784538652107,0.0018750000000000001,0.01,187.50000000000003,150.0,150.0,18.56035361595632,585.9533401051143
1424,70.89143611926457,523.2368059916287,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,15.69710417974886,274.08854029901346
1425,76.23499682088008,676.0635021259353,0.0018750000000000001,0.0,187.50000000000003,0.0,0.0,20.281905063778062,284.0169018846582
1426,28.158721477667008,492.7879528892172,0.0,0.0,0.0,0.0,0.0,14.783638586676515,42.942360064343525
1427,20.5798685693893,519.83784117051,0.0,0.0,0.0,0.0,0.0,15.5951352351153,36.1750038045046
1428,29.555463285102427,712.7208497551978,0.0,0.0,0.0,0.0,0.0,21.381625492655935,50.93708877775836
1429,26.925729535559647,461.38378680807773,0.0,0.0,0.0,0.0,0.0,13.841513604242332,40.76724313980198
